case_id,category,split,replay_verified,tx_hash,frame_index,depth,parent,call_tree,kind,target_address,target_role,function,decoded,value,gas,outcome,args_preview,events_preview,is_gt_vuln_function,role,essential,annotator,notes
C24,reentrancy,test,yes,0x0eb8f8d148508e752d9643ccf49ac4cb0c21cbad346b5bbcf2d06974d31bd5c4,124,81,123,                                                                                                                                                                  [STATICCALL] 0x52d69c..dBD6.newBidEtherMin(),STATICCALL,0x52d69c67536f55EfEfe02941868e5e762538dBD6,victim,newBidEtherMin,yes,,518,Return,,,,,,,
C24,reentrancy,test,yes,0x0eb8f8d148508e752d9643ccf49ac4cb0c21cbad346b5bbcf2d06974d31bd5c4,125,81,123,                                                                                                                                                                  [CALL] 0x52d69c..dBD6.makeBid() value=14700000000000001,CALL,0x52d69c67536f55EfEfe02941868e5e762538dBD6,victim,makeBid,yes,14700000000000001,9115,Stop,,,yes,,,,
C24,reentrancy,test,yes,0x0eb8f8d148508e752d9643ccf49ac4cb0c21cbad346b5bbcf2d06974d31bd5c4,126,82,125,                                                                                                                                                                    [CALL] 0x8d4dE2..D12a.receive() value=294000000000000000,CALL,0x8d4dE2Bc1a566b266bD4B387f62C21e15474D12a,attack_contract,receive,yes,294000000000000000,543,Stop,,,,,,,
C24,reentrancy,test,yes,0x0eb8f8d148508e752d9643ccf49ac4cb0c21cbad346b5bbcf2d06974d31bd5c4,127,1,1,  [CALL] 0x145766..5A0B.receive() value=11760974999999999960,CALL,0x145766A51ae96E69810fE76f6f68Fd0e95675A0B,attacker,receive,yes,11760974999999999960,0,Stop,,,,,,,
C25,token_specific,dev,yes,0x6200bf5c43c214caa1177c3676293442059b4f39eb5dbae6cfd4e6ad16305668,1,0,,[CALL] 0xDb2d86..12a9.faab0cea(),CALL,0xDb2d869ac23715af204093e933f5EB57F2DC12a9,attack_contract,faab0cea,no,,458627,SelfDestruct,0000000000000000000000002d0e64b6bf13660a4c0de42a0b88144a7c10991f000000000000000000000000b835752feb00c278484c464b697e03b03c53e11b00000000000000000000000000000000...,,,,,,
C25,token_specific,dev,yes,0x6200bf5c43c214caa1177c3676293442059b4f39eb5dbae6cfd4e6ad16305668,2,1,1,  [STATICCALL] 0xC02aaA..6Cc2.balanceOf(),STATICCALL,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,,balanceOf,yes,,2534,Return,0xBA12222222228d8Ba445958a75a0704d566BF2C8,,,,,,
C25,token_specific,dev,yes,0x6200bf5c43c214caa1177c3676293442059b4f39eb5dbae6cfd4e6ad16305668,3,1,1,  [CALL] 0xBA1222..F2C8.flashLoan(),CALL,0xBA12222222228d8Ba445958a75a0704d566BF2C8,,flashLoan,yes,,370661,Stop,"0xDb2d869ac23715af204093e933f5EB57F2DC12a9, [0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2], [139039729301264180297254 [1.39e23]], 0x","FlashLoan(param0: 0xDb2d869ac23715af204093e933f5EB57F2DC12a9, param1: 0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2, param2: 139039729301264180297254 [1.39e23], pa...",,,,,
C25,token_specific,dev,yes,0x6200bf5c43c214caa1177c3676293442059b4f39eb5dbae6cfd4e6ad16305668,4,2,3,    [STATICCALL] 0xC02aaA..6Cc2.balanceOf(),STATICCALL,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,,balanceOf,yes,,534,Return,0xBA12222222228d8Ba445958a75a0704d566BF2C8,,,,,,
C25,token_specific,dev,yes,0x6200bf5c43c214caa1177c3676293442059b4f39eb5dbae6cfd4e6ad16305668,5,2,3,    [STATICCALL] 0xce8868..9f9F.getFlashLoanFeePercentage(),STATICCALL,0xce88686553686DA562CE7Cea497CE749DA109f9F,,getFlashLoanFeePercentage,yes,,2350,Return,,,,,,,
C25,token_specific,dev,yes,0x6200bf5c43c214caa1177c3676293442059b4f39eb5dbae6cfd4e6ad16305668,6,2,3,    [CALL] 0xC02aaA..6Cc2.transfer(),CALL,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,,transfer,yes,,27962,Return,"0xDb2d869ac23715af204093e933f5EB57F2DC12a9, 139039729301264180297254 [1.39e23]","Transfer(from: 0xBA12222222228d8Ba445958a75a0704d566BF2C8, to: 0xDb2d869ac23715af204093e933f5EB57F2DC12a9, amount: 139039729301264180297254 [1.39e23])",,,,,
C25,token_specific,dev,yes,0x6200bf5c43c214caa1177c3676293442059b4f39eb5dbae6cfd4e6ad16305668,7,2,3,    [CALL] 0xDb2d86..12a9.receiveFlashLoan(),CALL,0xDb2d869ac23715af204093e933f5EB57F2DC12a9,attack_contract,receiveFlashLoan,yes,,321352,Stop,"[0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2], [139039729301264180297254 [1.39e23]], [0], 0x",,,,,,
C25,token_specific,dev,yes,0x6200bf5c43c214caa1177c3676293442059b4f39eb5dbae6cfd4e6ad16305668,8,3,7,      [STATICCALL] 0xC02aaA..6Cc2.balanceOf(),STATICCALL,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,,balanceOf,yes,,534,Return,0xDb2d869ac23715af204093e933f5EB57F2DC12a9,,,,,,
C25,token_specific,dev,yes,0x6200bf5c43c214caa1177c3676293442059b4f39eb5dbae6cfd4e6ad16305668,9,3,7,      [CALL] 0xC02aaA..6Cc2.approve(),CALL,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,,approve,yes,,24420,Return,"0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D, 104850000000000000000 [1.048e20]","Approval(owner: 0xDb2d869ac23715af204093e933f5EB57F2DC12a9, spender: 0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D, amount: 104850000000000000000 [1.048e20])",,,,,
C25,token_specific,dev,yes,0x6200bf5c43c214caa1177c3676293442059b4f39eb5dbae6cfd4e6ad16305668,10,3,7,      [CALL] 0x7a250d..488D.swapExactTokensForTokensSupportingFeeOnTransferTokens(),CALL,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,,swapExactTokensForTokensSupportingFeeOnTransferTokens,yes,,194637,Stop,"104850000000000000000 [1.048e20], 0, [0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2, 0x2d0E64B6bF13660a4c0De42a0B88144a7C10991F], 0xDb2d869ac23715af204093e933f5EB5...",,,,,,
C25,token_specific,dev,yes,0x6200bf5c43c214caa1177c3676293442059b4f39eb5dbae6cfd4e6ad16305668,11,4,10,        [CALL] 0xC02aaA..6Cc2.transferFrom(),CALL,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,,transferFrom,yes,,8948,Return,"0xDb2d869ac23715af204093e933f5EB57F2DC12a9, 0xb835752Feb00c278484c464b697e03b03C53E11B, 104850000000000000000 [1.048e20]","Transfer(from: 0xDb2d869ac23715af204093e933f5EB57F2DC12a9, to: 0xb835752Feb00c278484c464b697e03b03C53E11B, amount: 104850000000000000000 [1.048e20])",,,,,
C25,token_specific,dev,yes,0x6200bf5c43c214caa1177c3676293442059b4f39eb5dbae6cfd4e6ad16305668,12,4,10,        [STATICCALL] 0x2d0E64..991F.balanceOf(),STATICCALL,0x2d0E64B6bF13660a4c0De42a0B88144a7C10991F,victim,balanceOf,yes,,20777,Return,0xDb2d869ac23715af204093e933f5EB57F2DC12a9,,,,,,
C25,token_specific,dev,yes,0x6200bf5c43c214caa1177c3676293442059b4f39eb5dbae6cfd4e6ad16305668,13,4,10,        [STATICCALL] 0xb83575..E11B.getReserves(),STATICCALL,0xb835752Feb00c278484c464b697e03b03C53E11B,,getReserves,yes,,2504,Return,,,,,,,
C25,token_specific,dev,yes,0x6200bf5c43c214caa1177c3676293442059b4f39eb5dbae6cfd4e6ad16305668,14,4,10,        [STATICCALL] 0xC02aaA..6Cc2.balanceOf(),STATICCALL,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,,balanceOf,yes,,534,Return,0xb835752Feb00c278484c464b697e03b03C53E11B,,,,,,
C25,token_specific,dev,yes,0x6200bf5c43c214caa1177c3676293442059b4f39eb5dbae6cfd4e6ad16305668,15,4,10,        [CALL] 0xb83575..E11B.swap(),CALL,0xb835752Feb00c278484c464b697e03b03C53E11B,,swap,yes,,144905,Stop,"1470449218539614064547 [1.47e21], 0, 0xDb2d869ac23715af204093e933f5EB57F2DC12a9, 0x","Sync(: 316871513264115731249 [3.168e20], : 126994561461014981232 [1.269e20]) | Swap(param0: 0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D, param1: 5374761729091646...",,,,,
C25,token_specific,dev,yes,0x6200bf5c43c214caa1177c3676293442059b4f39eb5dbae6cfd4e6ad16305668,16,5,15,          [CALL] 0x2d0E64..991F.transfer(),CALL,0x2d0E64B6bF13660a4c0De42a0B88144a7C10991F,victim,transfer,yes,,108274,Return,"0xDb2d869ac23715af204093e933f5EB57F2DC12a9, 1470449218539614064547 [1.47e21]","Transfer(from: 0xb835752Feb00c278484c464b697e03b03C53E11B, to: 0xDb2d869ac23715af204093e933f5EB57F2DC12a9, amount: 1352813281056444939385 [1.352e21])",,,,,
C25,token_specific,dev,yes,0x6200bf5c43c214caa1177c3676293442059b4f39eb5dbae6cfd4e6ad16305668,17,5,15,          [STATICCALL] 0x2d0E64..991F.balanceOf(),STATICCALL,0x2d0E64B6bF13660a4c0De42a0B88144a7C10991F,victim,balanceOf,yes,,4777,Return,0xb835752Feb00c278484c464b697e03b03C53E11B,,,,,,
C25,token_specific,dev,yes,0x6200bf5c43c214caa1177c3676293442059b4f39eb5dbae6cfd4e6ad16305668,18,5,15,          [STATICCALL] 0xC02aaA..6Cc2.balanceOf(),STATICCALL,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,,balanceOf,yes,,534,Return,0xb835752Feb00c278484c464b697e03b03C53E11B,,,,,,
C25,token_specific,dev,yes,0x6200bf5c43c214caa1177c3676293442059b4f39eb5dbae6cfd4e6ad16305668,19,4,10,        [STATICCALL] 0x2d0E64..991F.balanceOf(),STATICCALL,0x2d0E64B6bF13660a4c0De42a0B88144a7C10991F,victim,balanceOf,yes,,4777,Return,0xDb2d869ac23715af204093e933f5EB57F2DC12a9,,,,,,
C25,token_specific,dev,yes,0x6200bf5c43c214caa1177c3676293442059b4f39eb5dbae6cfd4e6ad16305668,20,3,7,      [STATICCALL] 0x2d0E64..991F.balanceOf(),STATICCALL,0x2d0E64B6bF13660a4c0De42a0B88144a7C10991F,victim,balanceOf,yes,,4777,Return,0xDb2d869ac23715af204093e933f5EB57F2DC12a9,,,,,,
C25,token_specific,dev,yes,0x6200bf5c43c214caa1177c3676293442059b4f39eb5dbae6cfd4e6ad16305668,21,3,7,      [CALL] 0x2d0E64..991F.deliver(),CALL,0x2d0E64B6bF13660a4c0De42a0B88144a7C10991F,victim,deliver,yes,,7383,Stop,1465904852700232013011 [1.465e21],,yes,,,,
C25,token_specific,dev,yes,0x6200bf5c43c214caa1177c3676293442059b4f39eb5dbae6cfd4e6ad16305668,22,3,7,      [CALL] 0xb83575..E11B.skim(),CALL,0xb835752Feb00c278484c464b697e03b03C53E11B,,skim,yes,,38606,Stop,0xDb2d869ac23715af204093e933f5EB57F2DC12a9,,,,,,
C25,token_specific,dev,yes,0x6200bf5c43c214caa1177c3676293442059b4f39eb5dbae6cfd4e6ad16305668,23,4,22,        [STATICCALL] 0x2d0E64..991F.balanceOf(),STATICCALL,0x2d0E64B6bF13660a4c0De42a0B88144a7C10991F,victim,balanceOf,yes,,4777,Return,0xb835752Feb00c278484c464b697e03b03C53E11B,,,,,,
C25,token_specific,dev,yes,0x6200bf5c43c214caa1177c3676293442059b4f39eb5dbae6cfd4e6ad16305668,24,4,22,        [CALL] 0x2d0E64..991F.transfer(),CALL,0x2d0E64B6bF13660a4c0De42a0B88144a7C10991F,victim,transfer,yes,,23174,Return,"0xDb2d869ac23715af204093e933f5EB57F2DC12a9, 1733770910894426471783 [1.733e21]","Transfer(from: 0xb835752Feb00c278484c464b697e03b03C53E11B, to: 0xDb2d869ac23715af204093e933f5EB57F2DC12a9, amount: 1595069238022872354042 [1.595e21])",,,,,
C25,token_specific,dev,yes,0x6200bf5c43c214caa1177c3676293442059b4f39eb5dbae6cfd4e6ad16305668,25,4,22,        [STATICCALL] 0xC02aaA..6Cc2.balanceOf(),STATICCALL,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,,balanceOf,yes,,534,Return,0xb835752Feb00c278484c464b697e03b03C53E11B,,,,,,
C25,token_specific,dev,yes,0x6200bf5c43c214caa1177c3676293442059b4f39eb5dbae6cfd4e6ad16305668,26,4,22,        [CALL] 0xC02aaA..6Cc2.transfer(),CALL,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,,transfer,yes,,3262,Return,"0xDb2d869ac23715af204093e933f5EB57F2DC12a9, 0","Transfer(from: 0xb835752Feb00c278484c464b697e03b03C53E11B, to: 0xDb2d869ac23715af204093e933f5EB57F2DC12a9, amount: 0)",,,,,
C25,token_specific,dev,yes,0x6200bf5c43c214caa1177c3676293442059b4f39eb5dbae6cfd4e6ad16305668,27,3,7,      [STATICCALL] 0x2d0E64..991F.balanceOf(),STATICCALL,0x2d0E64B6bF13660a4c0De42a0B88144a7C10991F,victim,balanceOf,yes,,4777,Return,0xDb2d869ac23715af204093e933f5EB57F2DC12a9,,,,,,
C25,token_specific,dev,yes,0x6200bf5c43c214caa1177c3676293442059b4f39eb5dbae6cfd4e6ad16305668,28,3,7,      [CALL] 0x2d0E64..991F.deliver(),CALL,0x2d0E64B6bF13660a4c0De42a0B88144a7C10991F,victim,deliver,yes,,7383,Stop,1733769909104888397946 [1.733e21],,yes,,,,
C25,token_specific,dev,yes,0x6200bf5c43c214caa1177c3676293442059b4f39eb5dbae6cfd4e6ad16305668,29,3,7,      [STATICCALL] 0xC02aaA..6Cc2.balanceOf(),STATICCALL,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,,balanceOf,yes,,534,Return,0xb835752Feb00c278484c464b697e03b03C53E11B,,,,,,
C25,token_specific,dev,yes,0x6200bf5c43c214caa1177c3676293442059b4f39eb5dbae6cfd4e6ad16305668,30,3,7,      [CALL] 0xb83575..E11B.swap(),CALL,0xb835752Feb00c278484c464b697e03b03C53E11B,,swap,yes,,20680,Stop,"0, 126990751624171150782 [1.269e20], 0xDb2d869ac23715af204093e933f5EB57F2DC12a9, 0x","Sync(: 11191855315120216048899805 [1.119e25], : 3809836843830450 [3.809e15]) | Swap(param0: 0xDb2d869ac23715af204093e933f5EB57F2DC12a9, param1: 1119153844360695...",,,,,
C25,token_specific,dev,yes,0x6200bf5c43c214caa1177c3676293442059b4f39eb5dbae6cfd4e6ad16305668,31,4,30,        [CALL] 0xC02aaA..6Cc2.transfer(),CALL,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,,transfer,yes,,3262,Return,"0xDb2d869ac23715af204093e933f5EB57F2DC12a9, 126990751624171150782 [1.269e20]","Transfer(from: 0xb835752Feb00c278484c464b697e03b03C53E11B, to: 0xDb2d869ac23715af204093e933f5EB57F2DC12a9, amount: 126990751624171150782 [1.269e20])",,,,,
C25,token_specific,dev,yes,0x6200bf5c43c214caa1177c3676293442059b4f39eb5dbae6cfd4e6ad16305668,32,4,30,        [STATICCALL] 0x2d0E64..991F.balanceOf(),STATICCALL,0x2d0E64B6bF13660a4c0De42a0B88144a7C10991F,victim,balanceOf,yes,,4777,Return,0xb835752Feb00c278484c464b697e03b03C53E11B,,,,,,
C25,token_specific,dev,yes,0x6200bf5c43c214caa1177c3676293442059b4f39eb5dbae6cfd4e6ad16305668,33,4,30,        [STATICCALL] 0xC02aaA..6Cc2.balanceOf(),STATICCALL,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,,balanceOf,yes,,534,Return,0xb835752Feb00c278484c464b697e03b03C53E11B,,,,,,
C25,token_specific,dev,yes,0x6200bf5c43c214caa1177c3676293442059b4f39eb5dbae6cfd4e6ad16305668,34,3,7,      [CALL] 0xC02aaA..6Cc2.transfer(),CALL,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,,transfer,yes,,3262,Return,"0xBA12222222228d8Ba445958a75a0704d566BF2C8, 139039729301264180297254 [1.39e23]","Transfer(from: 0xDb2d869ac23715af204093e933f5EB57F2DC12a9, to: 0xBA12222222228d8Ba445958a75a0704d566BF2C8, amount: 139039729301264180297254 [1.39e23])",,,,,
C25,token_specific,dev,yes,0x6200bf5c43c214caa1177c3676293442059b4f39eb5dbae6cfd4e6ad16305668,35,2,3,    [STATICCALL] 0xC02aaA..6Cc2.balanceOf(),STATICCALL,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,,balanceOf,yes,,534,Return,0xBA12222222228d8Ba445958a75a0704d566BF2C8,,,,,,
C25,token_specific,dev,yes,0x6200bf5c43c214caa1177c3676293442059b4f39eb5dbae6cfd4e6ad16305668,36,1,1,  [STATICCALL] 0xC02aaA..6Cc2.balanceOf(),STATICCALL,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,,balanceOf,yes,,534,Return,0xDb2d869ac23715af204093e933f5EB57F2DC12a9,,,,,,
C25,token_specific,dev,yes,0x6200bf5c43c214caa1177c3676293442059b4f39eb5dbae6cfd4e6ad16305668,37,1,1,  [CALL] 0xC02aaA..6Cc2.withdraw(),CALL,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,,withdraw,yes,,9180,Stop,22140751624171150782 [2.214e19],"Withdrawal(param0: 0xDb2d869ac23715af204093e933f5EB57F2DC12a9, param1: 22140751624171150782 [2.214e19])",,,,,
C25,token_specific,dev,yes,0x6200bf5c43c214caa1177c3676293442059b4f39eb5dbae6cfd4e6ad16305668,38,2,37,    [CALL] 0xDb2d86..12a9.receive() value=22140751624171150782,CALL,0xDb2d869ac23715af204093e933f5EB57F2DC12a9,attack_contract,receive,yes,22140751624171150782,40,Stop,,,,,,,
C25,token_specific,dev,yes,0x6200bf5c43c214caa1177c3676293442059b4f39eb5dbae6cfd4e6ad16305668,39,1,1,  [CALL] 0xDAFEA4..8Bc5.receive() value=30000000000000000,CALL,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,,receive,yes,30000000000000000,0,Stop,,,,,,,
C26,token_specific,test,no,0x24a68d2a4bbb02f398d3601acfd87b09f543d935fc24862c314aaf64c295acdb,1,0,,[CREATE] 0x731049..9a44.new <unknown>(),CREATE,0x731049AC78C13e1Bf8e10F993Ce7f1bA45AE9a44,attack_contract,new <unknown>,yes,,756792,Return,,,,,,,
C26,token_specific,test,no,0x24a68d2a4bbb02f398d3601acfd87b09f543d935fc24862c314aaf64c295acdb,2,1,1,  [CREATE] 0x509090..82D1.new <unknown>(),CREATE,0x5090906Fe938Ce8F0746eC46D482658bEBcb82D1,,new <unknown>,yes,,425128,Return,,,,,,,
C26,token_specific,test,no,0x24a68d2a4bbb02f398d3601acfd87b09f543d935fc24862c314aaf64c295acdb,3,2,2,    [STATICCALL] 0xb4B843..9520.token0(),STATICCALL,0xb4B84375Ae9bb94d19F416D3db553827Be349520,,token0,yes,,2426,Return,,,,,,,
C26,token_specific,test,no,0x24a68d2a4bbb02f398d3601acfd87b09f543d935fc24862c314aaf64c295acdb,4,2,2,    [STATICCALL] 0xb4B843..9520.token1(),STATICCALL,0xb4B84375Ae9bb94d19F416D3db553827Be349520,,token1,yes,,2557,Return,,,,,,,
C26,token_specific,test,no,0x24a68d2a4bbb02f398d3601acfd87b09f543d935fc24862c314aaf64c295acdb,5,1,1,  [CALL] 0x509090..82D1.call(),CALL,0x5090906Fe938Ce8F0746eC46D482658bEBcb82D1,,call,yes,,197309,Stop,"44000000000000000000 [4.4e19], 1000000000000 [1e12], 990000000000 [9.9e11]",,,,,,
C26,token_specific,test,no,0x24a68d2a4bbb02f398d3601acfd87b09f543d935fc24862c314aaf64c295acdb,6,2,5,    [CALL] 0xb4B843..9520.swap(),CALL,0xb4B84375Ae9bb94d19F416D3db553827Be349520,,swap,yes,,172955,Stop,"44000000000000000000 [4.4e19], 1000000000000 [1e12], 0x5090906Fe938Ce8F0746eC46D482658bEBcb82D1, 0x00","Sync(: 9453031216447006008 [9.453e18], : 52240860222579 [5.224e13]) | Swap(param0: 0x5090906Fe938Ce8F0746eC46D482658bEBcb82D1, param1: 0, param2: 44537507669584...",,,,,
C26,token_specific,test,no,0x24a68d2a4bbb02f398d3601acfd87b09f543d935fc24862c314aaf64c295acdb,7,3,6,      [CALL] 0xbb4CdB..095c.transfer(),CALL,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,,transfer,yes,,29962,Return,"0x5090906Fe938Ce8F0746eC46D482658bEBcb82D1, 44000000000000000000 [4.4e19]","Transfer(from: 0xb4B84375Ae9bb94d19F416D3db553827Be349520, to: 0x5090906Fe938Ce8F0746eC46D482658bEBcb82D1, amount: 44000000000000000000 [4.4e19])",,,,,
C26,token_specific,test,no,0x24a68d2a4bbb02f398d3601acfd87b09f543d935fc24862c314aaf64c295acdb,8,3,6,      [CALL] 0xc54AAe..3039.transfer(),CALL,0xc54AAecF5fA1b6c007d019a9d14dFb4a77CC3039,victim,transfer,yes,,79826,Return,"0x5090906Fe938Ce8F0746eC46D482658bEBcb82D1, 1000000000000 [1e12]","Transfer(from: 0xb4B84375Ae9bb94d19F416D3db553827Be349520, to: 0x5090906Fe938Ce8F0746eC46D482658bEBcb82D1, amount: 1000000000000 [1e12])",,,,,
C26,token_specific,test,no,0x24a68d2a4bbb02f398d3601acfd87b09f543d935fc24862c314aaf64c295acdb,9,3,6,      [CALL] 0x509090..82D1.pancakeCall(),CALL,0x5090906Fe938Ce8F0746eC46D482658bEBcb82D1,,pancakeCall,yes,,18384,Stop,"0x5090906Fe938Ce8F0746eC46D482658bEBcb82D1, 44000000000000000000 [4.4e19], 1000000000000 [1e12], 0x00",,,,,,
C26,token_specific,test,no,0x24a68d2a4bbb02f398d3601acfd87b09f543d935fc24862c314aaf64c295acdb,10,4,9,        [CALL] 0xc54AAe..3039.deliver(),CALL,0xc54AAecF5fA1b6c007d019a9d14dFb4a77CC3039,victim,deliver,yes,,17334,Stop,990000000000 [9.9e11],,yes,,,,
C26,token_specific,test,no,0x24a68d2a4bbb02f398d3601acfd87b09f543d935fc24862c314aaf64c295acdb,11,3,6,      [STATICCALL] 0xbb4CdB..095c.balanceOf(),STATICCALL,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,,balanceOf,yes,,534,Return,0xb4B84375Ae9bb94d19F416D3db553827Be349520,,,,,,
C26,token_specific,test,no,0x24a68d2a4bbb02f398d3601acfd87b09f543d935fc24862c314aaf64c295acdb,12,3,6,      [STATICCALL] 0xc54AAe..3039.balanceOf(),STATICCALL,0xc54AAecF5fA1b6c007d019a9d14dFb4a77CC3039,victim,balanceOf,yes,,7833,Return,0xb4B84375Ae9bb94d19F416D3db553827Be349520,,,,,,
C26,token_specific,test,no,0x24a68d2a4bbb02f398d3601acfd87b09f543d935fc24862c314aaf64c295acdb,13,1,1,  [CALL] 0x509090..82D1.call(),CALL,0x5090906Fe938Ce8F0746eC46D482658bEBcb82D1,,call,yes,,63937,Stop,"8000000000000000000 [8e18], 1000000000000 [1e12], 990000000000 [9.9e11]",,,,,,
C26,token_specific,test,no,0x24a68d2a4bbb02f398d3601acfd87b09f543d935fc24862c314aaf64c295acdb,14,2,13,    [CALL] 0xb4B843..9520.swap(),CALL,0xb4B84375Ae9bb94d19F416D3db553827Be349520,,swap,yes,,61583,Stop,"8000000000000000000 [8e18], 1000000000000 [1e12], 0x5090906Fe938Ce8F0746eC46D482658bEBcb82D1, 0x00","Sync(: 1453031216447006008 [1.453e18], : 347268423609734 [3.472e14]) | Swap(param0: 0x5090906Fe938Ce8F0746eC46D482658bEBcb82D1, param1: 0, param2: 2960275633871...",,,,,
C26,token_specific,test,no,0x24a68d2a4bbb02f398d3601acfd87b09f543d935fc24862c314aaf64c295acdb,15,3,14,      [CALL] 0xbb4CdB..095c.transfer(),CALL,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,,transfer,yes,,3262,Return,"0x5090906Fe938Ce8F0746eC46D482658bEBcb82D1, 8000000000000000000 [8e18]","Transfer(from: 0xb4B84375Ae9bb94d19F416D3db553827Be349520, to: 0x5090906Fe938Ce8F0746eC46D482658bEBcb82D1, amount: 8000000000000000000 [8e18])",,,,,
C26,token_specific,test,no,0x24a68d2a4bbb02f398d3601acfd87b09f543d935fc24862c314aaf64c295acdb,16,3,14,      [CALL] 0xc54AAe..3039.transfer(),CALL,0xc54AAecF5fA1b6c007d019a9d14dFb4a77CC3039,victim,transfer,yes,,23126,Return,"0x5090906Fe938Ce8F0746eC46D482658bEBcb82D1, 1000000000000 [1e12]","Transfer(from: 0xb4B84375Ae9bb94d19F416D3db553827Be349520, to: 0x5090906Fe938Ce8F0746eC46D482658bEBcb82D1, amount: 1000000000000 [1e12])",,,,,
C26,token_specific,test,no,0x24a68d2a4bbb02f398d3601acfd87b09f543d935fc24862c314aaf64c295acdb,17,3,14,      [CALL] 0x509090..82D1.pancakeCall(),CALL,0x5090906Fe938Ce8F0746eC46D482658bEBcb82D1,,pancakeCall,yes,,12784,Stop,"0x5090906Fe938Ce8F0746eC46D482658bEBcb82D1, 8000000000000000000 [8e18], 1000000000000 [1e12], 0x00",,,,,,
C26,token_specific,test,no,0x24a68d2a4bbb02f398d3601acfd87b09f543d935fc24862c314aaf64c295acdb,18,4,17,        [CALL] 0xc54AAe..3039.deliver(),CALL,0xc54AAecF5fA1b6c007d019a9d14dFb4a77CC3039,victim,deliver,yes,,11734,Stop,990000000000 [9.9e11],,yes,,,,
C26,token_specific,test,no,0x24a68d2a4bbb02f398d3601acfd87b09f543d935fc24862c314aaf64c295acdb,19,3,14,      [STATICCALL] 0xbb4CdB..095c.balanceOf(),STATICCALL,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,,balanceOf,yes,,534,Return,0xb4B84375Ae9bb94d19F416D3db553827Be349520,,,,,,
C26,token_specific,test,no,0x24a68d2a4bbb02f398d3601acfd87b09f543d935fc24862c314aaf64c295acdb,20,3,14,      [STATICCALL] 0xc54AAe..3039.balanceOf(),STATICCALL,0xc54AAecF5fA1b6c007d019a9d14dFb4a77CC3039,victim,balanceOf,yes,,7833,Return,0xb4B84375Ae9bb94d19F416D3db553827Be349520,,,,,,
C26,token_specific,test,no,0x24a68d2a4bbb02f398d3601acfd87b09f543d935fc24862c314aaf64c295acdb,21,1,1,  [CALL] 0x509090..82D1.call2(),CALL,0x5090906Fe938Ce8F0746eC46D482658bEBcb82D1,,call2,yes,,23119,SelfDestruct,,,,,,,
C26,token_specific,test,no,0x24a68d2a4bbb02f398d3601acfd87b09f543d935fc24862c314aaf64c295acdb,22,2,21,    [STATICCALL] 0xbb4CdB..095c.balanceOf(),STATICCALL,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,,balanceOf,yes,,534,Return,0x5090906Fe938Ce8F0746eC46D482658bEBcb82D1,,,,,,
C26,token_specific,test,no,0x24a68d2a4bbb02f398d3601acfd87b09f543d935fc24862c314aaf64c295acdb,23,2,21,    [CALL] 0xbb4CdB..095c.withdraw(),CALL,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,,withdraw,yes,,9362,Stop,52000000000000000000 [5.2e19],"Withdrawal(param0: 0x5090906Fe938Ce8F0746eC46D482658bEBcb82D1, param1: 52000000000000000000 [5.2e19])",,,,,
